user_id,recomendations
2462,"[995242, 1029743, 903325, 5978656, 6034857]"
2463,"[1082185, 6534178, 995242, 1133018, 849843]"
2464,"[862349, 1070820, 840361, 903325, 5978656]"
2465,"[1082185, 6534178, 923746, 981760, 1037863]"
2466,"[1029743, 923746, 1106523, 951590, 1132770]"
2467,"[1058997, 994928, 5978656, 908531, 953476]"
2468,"[1082185, 1106523, 1133018, 849843, 976998]"
2469,"[979707, 868764, 826249, 1040807, 916122]"
2470,"[995242, 979707, 995785, 981760, 883932]"
2471,"[1058997, 923746, 1132770, 995785, 1126899]"
2472,"[1082185, 1029743, 970030, 981760, 1033615]"
2473,"[1082185, 6534178, 1029743, 995242, 1106523]"
2474,"[1029743, 995242, 1022003, 981760, 820165]"
2475,"[1082185, 862349, 5569327, 1070820, 5569471]"
2476,"[1082185, 6534178, 1029743, 995242, 1106523]"
2477,"[6534178, 1058997, 1092026, 1126899, 834484]"
2478,"[1082185, 979707, 1133018, 849843, 965766]"
2479,"[6534178, 951590, 981760, 1106523, 909714]"
2480,"[976199, 833025, 840361, 1126899, 5978656]"
2481,"[1082185, 1029743, 6534178, 995242, 883404]"
2482,"[1029743, 8090537, 923746, 1106523, 8090521]"
2483,"[1082185, 995242, 951590, 862349, 1070820]"
2484,"[1029743, 995242, 6534178, 883404, 923746]"
2485,"[995242, 883404, 1058997, 5569230, 927191]"
2486,"[6534178, 1029743, 1133018, 5569230, 883404]"
2487,"[6534178, 5569230, 981760, 914190, 1071939]"
2488,"[6534178, 862349, 951590, 5569230, 1070820]"
2489,"[1082185, 6534178, 1029743, 923746, 840361]"
2490,"[1106523, 849843, 908531, 1041259, 834484]"
2491,"[995242, 883404, 951590, 995785, 826249]"
2492,"[6534178, 1003188, 883404, 1106523, 5569230]"
2493,"[6534178, 883404, 1106523, 8090521, 1092026]"
2494,"[1082185, 862349, 840361, 1070820, 961554]"
2495,"[1082185, 1029743, 6534178, 1126899, 981760]"
2496,"[1133018, 1106523, 883404, 995785, 981760]"
2497,"[1029743, 995242, 8090537, 995785, 1070820]"
2498,"[1082185, 1106523, 1070820, 961554, 1126899]"
2499,"[6533889, 883404, 1070820, 5568378, 5569327]"
2500,"[1082185, 6534178, 981760, 1058997, 5978656]"
